"Site_initials","Climate profile","Temp_continuous","Proportion_continuous"
"PF","Hot variable",21.7,0.10470585962352
"PF","Hot variable",21.8,0.103232088385382
"PF","Hot variable",21.9,0.101854518038494
"PF","Hot variable",22,0.100578321013896
"PF","Hot variable",22.1,0.0994086697426263
"PF","Hot variable",22.2,0.0983507366557245
"PF","Hot variable",22.3,0.0974096941842298
"PF","Hot variable",22.4,0.0965907147591814
"PF","Hot variable",22.5,0.0958989708116186
"PF","Hot variable",22.6,0.0953048908956014
"PF","Hot variable",22.7,0.0947740818858919
"PF","Hot variable",22.8,0.094304483694582
"PF","Hot variable",22.9,0.0938940362337634
"PF","Hot variable",23,0.093540679415528
"PF","Hot variable",23.1,0.0932423531519677
"PF","Hot variable",23.2,0.0929969973551745
"PF","Hot variable",23.3,0.0928025519372401
"PF","Hot variable",23.4,0.0926569568102564
"PF","Hot variable",23.5,0.0925581518863153
"PF","Hot variable",23.6,0.0925040770775086
"PF","Hot variable",23.7,0.0924926722959282
"PF","Hot variable",23.8,0.092521877453666
"PF","Hot variable",23.9,0.0925896324628139
"PF","Hot variable",24,0.0926938772354636
"PF","Hot variable",24.1,0.0928325516837071
"PF","Hot variable",24.2,0.0930035957196364
"PF","Hot variable",24.3,0.093204949255343
"PF","Hot variable",24.4,0.0934345522029191
"PF","Hot variable",24.5,0.0936903444744564
"PF","Hot variable",24.6,0.0939702659820468
"PF","Hot variable",24.7,0.0942722566377822
"PF","Hot variable",24.8,0.0945942563537544
"PF","Hot variable",24.9,0.0949342050420554
"PF","Hot variable",25,0.0952900426147768
"PF","Hot variable",25.1,0.0956597089840108
"PF","Hot variable",25.2,0.0960411440618491
"PF","Hot variable",25.3,0.0964322877603835
"PF","Hot variable",25.4,0.0968310799917059
"PF","Hot variable",25.5,0.0972354606679083
"PF","Hot variable",25.6,0.0976433697010824
"PF","Hot variable",25.7,0.0980527470033202
"PF","Hot variable",25.8,0.0984615324867135
"PF","Hot variable",25.9,0.0988676660633541
"PF","Hot variable",26,0.0992690876453339
"PF","Hot variable",26.1,0.0996637371447449
"PF","Hot variable",26.2,0.100049554473679
"PF","Hot variable",26.3,0.100424479544228
"PF","Hot variable",26.4,0.100786452268483
"PF","Hot variable",26.5,0.101133412558537
"PF","Hot variable",26.6,0.101463300326482
"PF","Hot variable",26.7,0.101774055484408
"PF","Hot variable",26.8,0.102063617944409
"PF","Hot variable",26.9,0.102329927618576
"PF","Hot variable",27,0.102570924419001
"PF","Hot variable",27.1,0.102784548257776
"PF","Hot variable",27.2,0.102968739046992
"PF","Hot variable",27.3,0.103121436698742
"PF","Hot variable",27.4,0.103240581125117
"PF","Hot variable",27.5,0.103324112238209
"PF","Hot variable",27.6,0.103432628773248
"PF","Hot variable",27.7,0.103625601283138
"PF","Hot variable",27.8,0.103899277406487
"PF","Hot variable",27.9,0.1042499047819
"PF","Hot variable",28,0.104673731047985
"PF","Hot variable",28.1,0.105167003843347
"PF","Hot variable",28.2,0.105725970806595
"PF","Hot variable",28.3,0.106346879576333
"PF","Hot variable",28.4,0.107025977791168
"PF","Hot variable",28.5,0.107759513089708
"PF","Hot variable",28.6,0.108543733110558
"PF","Hot variable",28.7,0.109374885492326
"PF","Hot variable",28.8,0.110249217873617
"PF","Hot variable",28.9,0.111162977893038
"PF","Hot variable",29,0.112112413189197
"PF","Hot variable",29.1,0.113093771400698
"PF","Hot variable",29.2,0.11410330016615
"PF","Hot variable",29.3,0.115137247124158
"PF","Hot variable",29.4,0.116191859913329
"PF","Hot variable",29.5,0.11726338617227
"PF","Hot variable",29.6,0.118348073539586
"PF","Hot variable",29.7,0.119442169653885
"PF","Hot variable",29.8,0.120541922153774
"PF","Hot variable",29.9,0.121643578677858
"PF","Hot variable",30,0.122743386864745
"PF","Hot variable",30.1,0.12383759435304
"PF","Hot variable",30.2,0.12492244878135
"PF","Hot variable",30.3,0.125994197788283
"PF","Hot variable",30.4,0.127049089012444
"PF","Hot variable",30.5,0.12808337009244
"PF","Hot variable",30.6,0.129093288666877
"PF","Hot variable",30.7,0.130075092374363
"PF","Hot variable",30.8,0.131025028853503
"PF","Hot variable",30.9,0.131939345742905
"PF","Hot variable",31,0.132814290681174
"PF","Hot variable",31.1,0.133646111306917
"PF","Hot variable",31.2,0.134431055258741
"PF","Hot variable",31.3,0.135165370175253
"PF","Hot variable",31.4,0.135845303695058
"PF","Hot variable",31.5,0.136467103456764
"PF","Hot variable",31.6,0.137027017098977
"PF","Hot variable",31.7,0.137521292260304
"PF","Hot variable",31.8,0.13794617657935
"PF","Hot variable",31.9,0.138297917694724
"PF","Hot variable",32,0.13857276324503
"PF","Hot variable",32.1,0.138766960868876
"PF","Hot variable",32.2,0.138876758204868
"PF","Hot variable",32.3,0.138898402891614
"PF","Hot variable",32.4,0.138828142567718
"PF","Hot variable",32.5,0.138662224871789
"PF","Hot variable",32.6,0.138426576004118
"PF","Hot variable",32.7,0.138150366435976
"PF","Hot variable",32.8,0.137834710212435
"PF","Hot variable",32.9,0.137480721378568
"PF","Hot variable",33,0.137089513979447
"PF","Hot variable",33.1,0.136662202060145
"PF","Hot variable",33.2,0.136199899665735
"PF","Hot variable",33.3,0.135703720841288
"PF","Hot variable",33.4,0.135174779631878
"PF","Hot variable",33.5,0.134614190082577
"PF","Hot variable",33.6,0.134023066238458
"PF","Hot variable",33.7,0.133402522144593
"PF","Hot variable",33.8,0.132753671846054
"PF","Hot variable",33.9,0.132077629387915
"PF","Hot variable",34,0.131375508815247
"PF","Hot variable",34.1,0.130648424173124
"PF","Hot variable",34.2,0.129897489506618
"PF","Hot variable",34.3,0.1291238188608
"PF","Hot variable",34.4,0.128328526280745
"PF","Hot variable",34.5,0.127512725811525
"PF","Hot variable",34.6,0.126677531498211
"PF","Hot variable",34.7,0.125824057385877
"PF","Hot variable",34.8,0.124953417519595
"PF","Hot variable",34.9,0.124066725944438
"PF","Hot variable",35,0.123165096705478
"PF","Hot variable",35.1,0.122249643847787
"PF","Hot variable",35.2,0.121321481416439
"PF","Hot variable",35.3,0.120381723456506
"PF","Hot variable",35.4,0.11943148401306
"PF","Hot variable",35.5,0.118471877131174
"PF","Hot variable",35.6,0.11750401685592
"PF","Hot variable",35.7,0.116529017232371
"PF","Hot variable",35.8,0.1155479923056
"PF","Hot variable",35.9,0.114562056120679
"PF","Hot variable",36,0.11357232272268
"PF","Hot variable",36.1,0.112579906156677
"PF","Hot variable",36.2,0.111585920467741
"PF","Hot variable",36.3,0.110591479700946
"PF","Hot variable",36.4,0.109597697901363
"PF","Hot variable",36.5,0.108605689114066
"PF","Hot variable",36.6,0.107616567384126
"PF","Hot variable",36.7,0.106631446756617
"PF","Hot variable",36.8,0.105651441276611
"PF","Hot variable",36.9,0.10467766498918
"PF","Hot variable",37,0.103711231939397
"PF","Hot variable",37.1,0.102753256172335
"PF","Hot variable",37.2,0.101804851733066
"PF","Hot variable",37.3,0.100867132666663
"PF","Hot variable",37.4,0.0999412130181974
"PF","Hot variable",37.5,0.099028206832743
"PF","Hot variable",37.6,0.0980784309239972
"PF","Hot variable",37.7,0.0970438186960491
"PF","Hot variable",37.8,0.0959279090795581
"PF","Hot variable",37.9,0.0947342410051833
"PF","Hot variable",38,0.0934663534035843
"PF","Hot variable",38.1,0.09212778520542
"PF","Hot variable",38.2,0.0907220753413499
"PF","Hot variable",38.3,0.0892527627420332
"PF","Hot variable",38.4,0.0877233863381292
"PF","Hot variable",38.5,0.0861374850602974
"PF","Hot variable",38.6,0.0844985978391966
"PF","Hot variable",38.7,0.0828102636054864
"PF","Hot variable",38.8,0.081076021289826
"PF","Hot variable",38.9,0.0792994098228748
"PF","Hot variable",39,0.077483968135292
"PF","Hot variable",39.1,0.0756332351577367
"PF","Hot variable",39.2,0.0737507498208684
"PF","Hot variable",39.3,0.0718400510553463
"PF","Hot variable",39.4,0.0699046777918297
"PF","Hot variable",39.5,0.067948168960978
"PF","Hot variable",39.6,0.0659740634934502
"PF","Hot variable",39.7,0.0639859003199057
"PF","Hot variable",39.8,0.0619872183710039
"PF","Hot variable",39.9,0.0599815565774039
"PF","Hot variable",40,0.0579724538697652
"PF","Hot variable",40.1,0.0559634491787468
"PF","Hot variable",40.2,0.0539580814350082
"PF","Hot variable",40.3,0.0519598895692085
"PF","Hot variable",40.4,0.0499724125120071
"PF","Hot variable",40.5,0.0479991891940634
"PF","Hot variable",40.6,0.0460437585460364
"PF","Hot variable",40.7,0.0441096594985855
"PF","Hot variable",40.8,0.04220043098237
"PF","Hot variable",40.9,0.0403196119280492
"PF","Hot variable",41,0.0384707412662824
"PF","Hot variable",41.1,0.0366573579277287
"PF","Hot variable",41.2,0.0348830008430476
"PF","Hot variable",41.3,0.0331512089428982
"PF","Hot variable",41.4,0.0314655211579399
"PF","Hot variable",41.5,0.029829476418832
"PF","Hot variable",41.6,0.0282466136562337
"PF","Hot variable",41.7,0.0267204718008042
"PF","Hot variable",41.8,0.0252545897832029
"PF","Hot variable",41.9,0.0238525065340891
"PF","Hot variable",42,0.0225177609841221
"PF","Hot variable",42.1,0.021253892063961
"PF","Hot variable",42.2,0.0200644387042652
"PF","Hot variable",42.3,0.018952939835694
"PF","Hot variable",42.4,0.0179229343889066
"PF","Hot variable",42.5,0.0169779612945624
